text,Joy,Hate,Love,Sorrow,Anxiety,Surprise,Anger,Expect
忽然间，温度上升了十几度，扔掉了厚厚的棉衣，大街上到处是裙角飞扬的美女。,0,0,1,0,0,0,0,0
３月１６日是我女儿去世的两周年忌日，怎能不使我倍加伤感呢？,0,0,0,1,0,0,0,0
感觉今天真的有点无厘头，唠叨了一堆，感谢耐心看完我唠叨的朋友，祝你们开心快乐！,1,0,0,0,0,0,0,1
好不容易的等到３：００，我们准时的去拿着准予结婚的婚检证明并打的到太阳岛大厦湖里区民政局领结婚证。,1,0,0,0,0,0,0,1
没有人能够在我身边停留，因为我心里，已经没有其他人了。,0,0,0,1,0,0,0,0
昨天在公交车上，两个刚上车的小男孩坐在我旁边，一人手里拿着一袋零食，边吃边说，兴高采烈。,1,0,0,0,0,0,0,0
对吗？,0,0,0,0,0,0,0,1
过了包家山隧道，渐渐接近陕南首府安康市，春色的煊染也越来越浓。,0,0,1,0,0,0,0,0
我开始恨自己，恨软弱的我，为何总会在思念中流泪，那一滴滴的泪水，曾经浸湿了梦中那美丽的自己。,0,1,0,1,0,0,0,0
可能是时间把我们改变了，过去的一年，自己还不是这般模样。,0,0,0,1,0,0,0,0
我国外的朋友们，伦敦的云丹，加拿大的徐哥，潘哥，王哥，在那些陪圣火跑动的人群中，在那些为反对不真实报导，维护祖国统一而在寒风中游行的人群中，有你们的身影吗？,1,0,1,0,0,0,0,1
两个老师都不喜欢！,0,1,0,0,0,0,0,0
而这些水浒里的英雄，是富有强烈的悲剧色彩的。,0,0,1,1,0,0,0,0
对了，这不就是我老伴住院治病时的主治大夫吗？,0,0,0,1,0,1,0,0
坐在自习室动也不想动，中午的阳光很暖，照在身上很舒服，不知不觉就睡在这阳光中了。,1,0,1,0,0,0,0,0
相聚的时间太短，短得让我几乎没有回忆。,0,0,0,1,0,0,0,0
我的已经长大的女儿，从来没有说过“妈妈我爱你”的女儿，今天让我吃到南瓜饼，还让我知道南瓜饼的语言是感恩！,1,0,1,0,0,0,0,0
这让小宋非常为难，好象同样一个话题：有了老婆不要娘的意思，他怎么会呢？,0,0,0,0,1,0,0,0
我却这样的燃烧着他们的希望。,0,1,0,0,1,0,0,1
什么中的西的，经济发展了才是好的,0,0,0,0,0,0,0,1
想起了零点的《超越》，准备好让你的激情释放，我们会努力让它不失望。,0,0,0,0,0,0,0,1
心情变得十分振奋。,1,0,1,0,0,0,0,0
随之而来的，便是无比幸福的日子，爱情像魔法一样注入我的生活，欢笑着在操场奔跑，就连从不上自习的我，也拿到了大学时代唯一一次奖学金，在同学朋友羡慕的眼神中招摇过市。,1,0,1,0,0,0,0,0
知道吗？,0,1,0,1,0,0,1,0
让我们的世界更加美好,0,0,0,0,0,0,0,1
《卫报》报道，伦敦奥运的主办者想出了前所未有的计划来减低成本。,1,0,0,0,0,0,0,0
一荣俱荣，一损俱损。,0,0,0,0,1,0,0,0
这一季，阳光灿烂,0,0,1,0,0,0,0,0
比如：拥有一个健康的身体，傍晚时分，一家人温馨地围坐在葡藤架下，津津有味地享用劳动换来的成果；亦或弄一盆温水洗去一天的疲惫和满身的尘埃，睡个好觉，养足精神去迎接明天的太阳！,1,0,1,0,0,0,0,0
我很困惑。,0,0,0,0,1,0,0,0
借你的心，我把最凄美的爱情输入进去，你看着那不成句的诗，我好像听到了你的掌声，即使不那么热烈。,0,0,1,1,0,0,0,0
你想让风儿停止，可那是季节的“后患”，你无济于事。,0,0,0,0,1,0,0,0
希望这些东西早点被打掉，就像第二胎一样被打掉。,0,0,0,0,0,0,0,1
呵呵．．．上午纪峰哥炖了一只鸡，还买了许多的水饺，我们边吃边聊天，说说最近的生活情况啊！,1,0,0,0,0,0,0,0
还有人说，考研让爱情走开，也确实，如果两个人一起考研倒也罢，还能相互支持相互鼓励，万一只有一方考研，那另一个人就得付出多一些了，复习很累你得鼓劲，心情糟糕你得安慰，脾气反常你得包容，劳累过度你得提醒，压力飙升你得排解，没有了许多在一起的时间，少了很多一起玩的机会，甚至连心都不能谈了。,0,1,0,1,1,0,0,1
咖啡的年代早已远去，那个喝着咖啡莽撞的我也早已不再。,0,0,0,1,0,0,0,0
但她永远面带微笑。,1,0,1,0,0,0,0,0
”　我大声的嘶吼换来的是他的冷漠与不屑。,0,1,0,0,0,0,1,0
值得后人学习。,0,0,1,0,0,0,0,0
它的啄变得又长又弯，几乎碰到胸膛。,0,0,0,1,0,0,0,0
你一直傻笑“我没事，我没事．．．”你浑身酒气，你个臭男人，为什么你总不听我的话！,0,1,0,0,1,0,1,0
或许是年少时对生活的憧憬，才让心里滋生出那么多的渴望。,0,0,0,0,0,0,0,1
我在你的眼里，永远都是那么的好看。,0,0,1,0,0,0,0,0
儿子在家这么淘气，厉害，称王称霸，可是出了门，在幼儿园，却蔫不拉叽，胆小怕事，妻子说是和我一样，都是我不照管的结果。,0,0,0,1,0,0,0,0
每讲完一个故事，我总喜欢提问她故事中的内容，女儿很棒，基本上都能回答上来。,1,0,1,0,0,0,0,0
有的时候，要注意身心不为外物所制，　不要把头脑过多地放在某人某事上面。,0,0,0,0,0,0,0,1
爱贵在坚持，也许只是淡淡的清香却始终飘逸在我们的人生路上。,0,0,1,0,0,0,0,0
还有在插在地上燃放的“火树银花”，小孩手上拿着燃放的“神鞭”。,0,0,1,0,0,0,0,0
全国每年有１０万人死于车祸，而１／３以上的交通事故的发生与酗酒及酒后驾车有关。,0,1,0,1,0,0,0,0
在一切都不断提速的时代里，我们忘记了缓慢悠然的快乐。,0,0,0,1,0,0,0,0
在这里，让我也祝福你们，我生命里擦肩而过的、比天涯海角长的朋友，愿你们都好，一切都好好的。,0,0,1,0,0,0,0,1
真的很怀念曾经和我打闹被老师逮到的伙伴，和我逃课散心的知己，和我疯狂追星的朋友（当时Ｆ４红极一时），怀念，怀念，也许当时年少无知，但那份回忆真的太美好了。,0,0,1,0,0,0,0,0
突然发现，现在的女性维权组织很矫情，这大概是女性的通病。,0,1,0,0,1,0,0,0
忐忑的心到了次日早上，收到麦家的第一个回复，很短的几个字，说什么呢。,0,0,0,0,1,0,0,0
也许你想作一个超凡脱俗的人，但谁也摆脱不了现实，不要和现实作战。,0,0,0,0,1,0,0,0
那种由鸡提醒时辰的自然，也就永远不得了。,0,0,0,1,0,0,0,0
另外一个方面，由于日本人饮食习惯的变化迫使很多大米农户入不敷出，稻田被荒废，根据日本政府的统计，目前处于荒废的耕地相当于整个一个琦玉县，实属可惜！,0,0,0,1,0,0,0,0
或许很多落榜生在想，要是我能摊上这样一爹就好了！,0,0,0,0,0,0,0,1
一日读到这样一句话：很久以前我们都还期待着，共同走完一条街，住同一座城市；慢慢的才发觉，我们都已经在自己的领地里画地为牢……,0,0,0,0,1,0,0,1
我不是抵毁Ｒｕｓｓｅｌｌ　Ｃｒｏｗｅ，他即使是在智商高的角色里比如说“美丽心灵”　里也会偶尔露出智障的表情。,0,1,0,0,0,0,0,0
起先几乎没人想到一位８２岁的日本老婆婆的博客竟会受到如此欢迎，如此被青年人追慕，而且追慕的程度正在升温，目前已经变成了一个社会现象！,0,0,1,0,0,1,0,0
每年到了三月就要学雷锋，然后种树，然后打假，这是很有趣的一种现象。,0,0,1,0,0,0,0,0
一切又都是那么潮湿，潮湿到仿佛能看到空气中的水分子。,0,0,0,0,1,0,0,0
免试入学本来就有那么点特权的意思，试想想，在技不如人的时候，谁不想找条捷径顺利到达终点呀。,0,1,0,0,0,0,0,0
”他摇摇头说：“不是，是我摔了一跤摔的。,0,0,0,1,0,0,0,0
吃圣诞大餐　观巴黎夜景,0,0,1,0,0,0,0,0
日本人都说樱花无味，但我每年春天都遭遇樱花，仅从这个连续的体验上而言，樱花不是无味，而往往是当你忘掉味道的时候，它会惊现其中，无影无踪、无痕无迹，只是盘绕于空气之中，像是荡漾，又像是坠落。,0,0,1,0,0,0,0,0
如果不是央视的人，哪怕你是名满天下的大导演，哪怕你三头六臂具有真才实学，也只好干瞪眼，根本不会给你机会。,0,0,0,1,0,0,1,0
得到幸福真的有那么难么？,0,0,0,0,1,0,0,0
呵呵，我笑了！,1,0,0,0,0,0,0,0
我创就不会说：原来你是这样的人，算我瞎了眼。,0,1,0,1,0,1,1,0
皮皮说：我觉得你们好的时候不是也很好吗？,1,0,0,0,0,0,0,0
据报道说“出事时这座已有５０年历史的教学楼正在修理”。,0,0,0,1,0,0,0,0
教他们，是我人生当中到目前为止最有意义的事情之一。,1,0,0,0,0,0,0,0
才知道，瞬间的热烈，就只是爱情，只有眼前的热烈，没有明天。,0,0,0,1,0,0,0,0
我们炎黄子孙什么时候退缩过？,0,0,1,0,0,0,0,0
我感觉这次经历很有趣，比在学校对着电脑屏幕有意义多了。,0,0,1,0,0,0,0,0
自然景色兼有湖泊、瀑布、雪山、　森林之美。,0,0,1,0,0,0,0,0
忘却你，伤了我自己。,0,0,0,1,0,0,0,0
老姥的一双小脚拖着单薄的身躯走了一年，不知走了多远也不知走到什么地方，没有打听到丈夫的消息，只好返回。,0,0,0,0,1,0,0,0
那时住平房，邻居之间来往较多，忙着、聊着、快乐着，而且互相帮忙、互相赠送自己认为最好的食品。,1,0,1,0,0,0,0,0
阿泰斯特慢慢也疲塌了，他是好人加铁人不假，但哪个好铁人能禁得住这么折腾？,1,1,0,1,0,0,0,0
我真的好想他，好想再见到他，好想再多叫他几声爸爸，我要告诉他，我真的好爱他！,0,0,1,0,0,0,0,1
我想念着，将自己的记忆翻了一遍又一遍，突然想起了在我生命中唯一遇到的那个叫金紫薇的人。,1,0,1,0,0,0,0,0
烟雾呛到了眼睛，唇边的苦涩里，回味的是他的味道。,0,0,0,1,1,0,0,0
由于花期特长，７月至１０月花开不断，故名百日红。,0,0,1,0,0,0,0,0
我很难过但是我不会发脾气了,0,0,0,1,0,0,0,0
而抱怨自己怀才不遇，那只是肤浅的行为。,0,1,0,0,0,0,0,0
此时我才注意到父亲那满脸的汗水，眼睛里满含着怜爱和关切的目光。,0,0,1,0,0,0,0,0
从当年那个个性十足的王志文，到踹了记者一小脚的范冰冰，再到今日“见一次打一次”的李亚鹏。,0,0,0,0,1,0,0,0
而命令是不可违抗的！,0,0,0,1,0,0,0,0
一年的秋，初识了一位女子，想寻个说话的去处，无处可去，便去了莲湖。,0,0,1,0,0,0,0,0
而另外一些，最近正在为法定不低于公务员的平均收入这一点而努力不上课呢。,0,0,0,0,1,0,1,0
没有你的岁月，我多想听到你熟悉的声音，可那是我的奢侈，是欲望的开始。,0,0,0,1,0,0,0,0
它应该关心全世界的人权，与美国等国家积极担当起世界警察的重任，打击诸如萨达姆这样的独裁国家，打击诸如米洛什维奇这样制造前南战争的罪犯。,0,1,0,0,0,0,0,1
”话音未落，儿子猛地抡起右拳，狠狠地砸在我的胳膊上。,0,0,0,1,0,0,0,0
出了这个隧道后我想应该就是过了秦岭进入陕南地区了吧，一直黑暗的感觉顿时被明媚的阳光所驱走，还稍有点睁不开眼睛的感觉，暖洋洋！,1,0,1,0,0,0,0,0
象个苍老的婆婆了，也许吧。,0,0,0,0,1,0,0,0
其实也简单，就是问问那些名人们，他们眼里的品质生活是什么样的。,1,0,0,0,0,0,0,1
都只是传说。,0,0,0,1,0,0,0,0
歌中唱得好，老人啥也不图，只图儿女能陪爸爸聊聊工作，陪妈妈洗洗筷子……这种陪伴也是心灵的陪伴。,0,0,1,0,0,0,0,1
想念是会呼吸的痛，我不想想念，回忆过去有时被认为是不敢面对现实，然而我们身处异地总是在体验新的自己，太信了不习惯。,0,0,0,1,1,0,0,0
因为属于雨水的季节走了，日子开始过得清晰了，一下子没有在雨中漫步是的孤单。,1,0,1,0,0,0,0,0
喜欢把自己藏在青山绿水中。,0,0,1,0,0,0,0,0
最后一幅画让我不胜悲哀：那是一张长长的桌子，桌上点着华丽的蜡烛，各种高档餐具在烛光下闪闪发光。,0,1,1,1,0,0,0,0
小王老师调走了……,0,0,0,1,0,0,0,0
我不知道这话是否真出自黄教头之口，但即使真说了这话，媒体把这作为一个“点”来炒卖，我看还是有些不够厚道，这是想用金牌逼死人不偿命啊。,0,1,0,0,1,0,1,0
它应该积极融入国际社会大家庭，与自由民主的国家和谐相处。,0,0,0,0,0,0,0,1
甜食之上者，最近在兰州曾食到。,0,0,1,0,0,0,0,0
梁山一八单八将，个个我心真英雄。,0,0,1,0,0,0,0,0
先生对于做菜的热爱还衍生出了对厨具的热爱。,0,0,1,0,0,0,0,0
不用说，好奇是可以留下的，可以留到心里面去，但好奇本身却会增长，而且随着旅居日本的年头越来越长，类似这样的情景时有发生，有的令人莫名其妙，有的让人感叹，甚至佩服，当然也有的叫人厌恶！,0,1,1,0,0,1,0,0
你的执着，被我无情地揉碎。,0,0,0,1,0,0,0,0
爱情需要诺言来支持，这可能是每个人经历过的，也是每个人的生活中都需要的。,0,0,1,0,0,0,0,1
还好这一切都过去了，那剪不断理还乱的愁绪让它随风飘远吧！,1,0,0,0,0,0,0,1
其实兮然也没有一个完整的答案，我只跟她说，婚姻，就像两个人的旅行，虽然旅途是美好的，但各自喜爱的风景却不同，想住什么样的酒店也会产生争执，偶尔宽容一些，你住他喜欢的临近古街的酒店，他陪你去看你爱的大海，其实人与海融合的同时婚姻也在融合着。,1,0,1,0,1,0,0,1
似曾相识。,0,0,1,0,0,0,0,0
这一刻是多么温馨、多么快乐、多么幸福！,1,0,1,0,0,0,0,0
六十年代末才反籍回来，经历较多，工作和生产经验也较为丰富，我在他身上也学到了许多书本上所没有的东西。,1,0,1,0,0,0,0,0
不贪图荣华，只要内心的安宁，抗拒诱惑，只要淡然的心境，善待朋友，只要共享的喜悦。,1,0,1,0,0,0,0,0
期待的就是让那些年长者们，重温一下改革开放之初的记忆。,1,0,1,0,0,0,0,1
当异性朋友耐心的倾听她的一肚子埋怨时，她的心灵窗户也就此打开了，认为同是男性，他怎么就不理解我呢？,0,1,0,0,0,0,1,0
陌生的城市，总会给我带来莫名的忧伤，不管是安静惬意的小镇，还是车水马龙的都市，总会有一些人，一些事，在不经意间飞过眼前，把忧伤留在了心间。,0,0,0,1,0,0,0,0
这就是品牌的特殊魅力之所在。,0,0,1,0,0,0,0,0
尴尬的大白兔奶糖,0,0,0,0,1,0,0,0
我知道我又不争气的瞪圆了眼睛，就象我听说我的新老板一个好漂亮的ＣＡ嫁了一个１／４中国血统的消防队员，那一次我的眼睛瞪圆了３０秒钟不知道怎么收场。,0,0,0,0,0,1,0,0
没有经过爱情，直接进入婚姻的人当然不止闺蜜一个；只是因为大龄和父母苦口婆心的“逼婚”等方面问题而不得不为结婚而结婚的人，多少是有些无奈和不甘的；可我对这个好朋友却又什么也帮不上，只能任她在电话那头轻声地抽泣几声后，安慰她不要哭了，小心哭肿了眼睛，明天还要化妆当最美丽的新娘子呢……,0,0,0,1,1,0,0,0
终于说出了他一生想说的话，可是他却因为这拖累了一生，人性在这一刻发出了光彩，我们很感动。,0,0,0,0,1,0,0,0
